transaction_id,customer_id,product_id,product_name,category,quantity,unit_price,amount,payment_method,status,transaction_timestamp,city
T0025880,C03495,P016,Chair,Home,1,4042,4042,CARD,SUCCESS,2026-08-22 07:49:21,Jaipur
T0025881,C03604,P017,Table,Home,1,7261,7261,CARD,FAILED,2026-08-22 10:35:22,Kolkata
T0025882,C01113,P015,Tea,Grocery,5,410,2050,CARD,SUCCESS,2026-08-22 11:23:56,Mumbai
T0025883,C04454,P013,Dry Fruits,Grocery,2,1361,2722,WALLET,SUCCESS,2026-08-22 03:24:22,Bangalore
T0025884,C02724,P018,Lamp,Home,1,1171,1171,WALLET,PENDING,2026-08-22 20:17:35,Delhi
T0025885,C00905,P016,Chair,Home,2,3385,6770,UPI,SUCCESS,2026-08-22 07:50:45,Noida
T0025886,C00073,P012,Cooking Oil,Grocery,4,844,3376,WALLET,PENDING,2026-08-22 03:44:29,Bangalore
T0025887,C00667,P019,Bedsheet,Home,1,1640,1640,CARD,SUCCESS,2026-08-22 20:31:16,Kolkata
T0025888,C01470,P019,Bedsheet,Home,3,1480,4440,CARD,SUCCESS,2026-08-22 20:22:53,Noida
T0025889,C03630,P013,Dry Fruits,Grocery,5,1516,7580,NETBANKING,SUCCESS,2026-08-22 20:38:25,Pune
T0025890,C03574,P007,Jeans,Fashion,2,2052,4104,UPI,SUCCESS,2026-08-22 13:47:57,Chennai
T0025891,C04418,P012,Cooking Oil,Grocery,5,963,4815,UPI,SUCCESS,2026-08-22 14:45:36,Bangalore
T0025892,C02355,P017,Table,Home,5,8057,40285,NETBANKING,SUCCESS,2026-08-22 12:49:00,Chennai
T0025893,C01455,P014,Flour,Grocery,5,684,3420,NETBANKING,SUCCESS,2026-08-22 10:40:03,Bangalore
T0025894,C02523,P014,Flour,Grocery,3,622,1866,CARD,SUCCESS,2026-08-22 01:14:16,Hyderabad
T0025895,C00439,P022,Football,Sports,5,1346,6730,WALLET,SUCCESS,2026-08-22 17:56:47,Kolkata
T0025896,C00296,P010,Backpack,Fashion,1,1779,1779,WALLET,SUCCESS,2026-08-22 07:25:17,Mumbai
T0025897,C03828,P016,Chair,Home,5,3103,15515,WALLET,SUCCESS,2026-08-22 19:32:38,Mumbai
T0025898,C01291,P019,Bedsheet,Home,3,1472,4416,CARD,SUCCESS,2026-08-22 17:18:19,Jaipur
T0025899,C03979,P003,Headphones,Electronics,3,2795,8385,COD,SUCCESS,2026-08-22 02:55:34,Hyderabad
T0025900,C01485,P022,Football,Sports,4,1569,6276,COD,SUCCESS,2026-08-22 22:11:29,Mumbai
T0025901,C01039,P024,Dumbbells,Sports,3,4734,14202,CARD,SUCCESS,2026-08-22 14:44:12,Bangalore
T0025902,C04716,P025,Running Shoes,Sports,4,3511,14044,CARD,SUCCESS,2026-08-22 22:54:32,Pune
T0025903,C01618,P005,Smartwatch,Electronics,3,6766,20298,NETBANKING,SUCCESS,2026-08-22 23:13:46,Pune
T0025904,C02087,P008,Jacket,Fashion,5,3000,15000,WALLET,SUCCESS,2026-08-22 09:34:29,Noida
T0025905,C04083,P007,Jeans,Fashion,5,2028,10140,CARD,SUCCESS,2026-08-22 04:49:52,Pune
T0025906,C03810,P020,Cookware,Home,1,3184,3184,COD,SUCCESS,2026-08-22 11:28:36,Pune
T0025907,C02697,P009,T-Shirt,Fashion,5,852,4260,COD,SUCCESS,2026-08-22 12:45:32,Noida
T0025908,C03647,P005,Smartwatch,Electronics,3,5530,16590,UPI,SUCCESS,2026-08-22 13:11:10,Pune
T0025909,C01832,P005,Smartwatch,Electronics,5,7209,36045,NETBANKING,SUCCESS,2026-08-22 08:27:57,Noida
T0025910,C04612,P018,Lamp,Home,2,1302,2604,UPI,FAILED,2026-08-22 07:39:13,Noida
T0025911,C04127,P008,Jacket,Fashion,2,3426,6852,WALLET,SUCCESS,2026-08-22 10:14:33,Pune
T0025912,C02874,P018,Lamp,Home,4,1277,5108,CARD,SUCCESS,2026-08-22 20:45:43,Noida
T0025913,C04613,P005,Smartwatch,Electronics,2,6746,13492,UPI,SUCCESS,2026-08-22 03:39:02,Hyderabad
T0025914,C01044,P023,Yoga Mat,Sports,3,1007,3021,NETBANKING,FAILED,2026-08-22 08:20:23,Hyderabad
T0025915,C00579,P024,Dumbbells,Sports,5,4757,23785,UPI,SUCCESS,2026-08-22 04:10:39,Delhi
T0025916,C00581,P006,Shoes,Fashion,2,2469,4938,NETBANKING,SUCCESS,2026-08-22 05:54:57,Mumbai
T0025917,C02509,P001,Laptop,Electronics,4,39606,158424,COD,FAILED,2026-08-22 05:03:11,Noida
T0025918,C04655,P023,Yoga Mat,Sports,2,960,1920,NETBANKING,SUCCESS,2026-08-22 23:07:15,Bangalore
T0025919,C02687,P019,Bedsheet,Home,1,1651,1651,UPI,FAILED,2026-08-22 10:43:58,Mumbai
T0025920,C01769,P001,Laptop,Electronics,2,38560,77120,COD,FAILED,2026-08-22 13:00:33,Pune
T0025921,C03944,P025,Running Shoes,Sports,4,4170,16680,NETBANKING,FAILED,2026-08-22 16:04:10,Hyderabad
T0025922,C00265,P014,Flour,Grocery,3,715,2145,WALLET,SUCCESS,2026-08-22 00:57:58,Bangalore
T0025923,C04066,P011,Rice Bag,Grocery,1,1207,1207,NETBANKING,SUCCESS,2026-08-22 09:51:37,Hyderabad
T0025924,C02003,P005,Smartwatch,Electronics,1,6203,6203,WALLET,FAILED,2026-08-22 23:01:28,Noida
T0025925,C02302,P017,Table,Home,5,7083,35415,NETBANKING,SUCCESS,2026-08-22 13:10:23,Mumbai
T0025926,C01184,P015,Tea,Grocery,1,394,394,UPI,SUCCESS,2026-08-22 23:30:14,Delhi
T0025927,C01581,P024,Dumbbells,Sports,4,4765,19060,CARD,SUCCESS,2026-08-22 00:08:57,Pune
T0025928,C01415,P023,Yoga Mat,Sports,4,944,3776,WALLET,PENDING,2026-08-22 11:17:43,Ahmedabad
T0025929,C02233,P013,Dry Fruits,Grocery,1,1203,1203,UPI,SUCCESS,2026-08-22 05:09:44,Pune
T0025930,C01417,P011,Rice Bag,Grocery,4,1373,5492,CARD,PENDING,2026-08-22 09:40:18,Jaipur
T0025931,C00409,P014,Flour,Grocery,1,682,682,COD,PENDING,2026-08-22 16:05:33,Hyderabad
T0025932,C00079,P014,Flour,Grocery,4,573,2292,WALLET,SUCCESS,2026-08-22 03:40:00,Ahmedabad
T0025933,C00414,P016,Chair,Home,4,3506,14024,UPI,SUCCESS,2026-08-22 03:28:03,Kolkata
T0025934,C01385,P005,Smartwatch,Electronics,2,6833,13666,CARD,SUCCESS,2026-08-22 16:44:27,Kolkata
T0025935,C03972,P001,Laptop,Electronics,1,50487,50487,NETBANKING,PENDING,2026-08-22 03:43:56,Kolkata
T0025936,C03023,P021,Cricket Bat,Sports,5,3605,18025,COD,SUCCESS,2026-08-22 11:01:04,Mumbai
T0025937,C04260,P010,Backpack,Fashion,2,1581,3162,WALLET,SUCCESS,2026-08-22 10:46:15,Mumbai
T0025938,C00149,P012,Cooking Oil,Grocery,3,909,2727,NETBANKING,SUCCESS,2026-08-22 10:05:54,Mumbai
T0025939,C01789,P005,Smartwatch,Electronics,5,6660,33300,WALLET,SUCCESS,2026-08-22 00:48:45,Delhi
T0025940,C01404,P005,Smartwatch,Electronics,1,7269,7269,WALLET,SUCCESS,2026-08-22 15:37:48,Ahmedabad
T0025941,C01547,P016,Chair,Home,5,3657,18285,UPI,SUCCESS,2026-08-22 10:07:10,Chennai
T0025942,C02448,P021,Cricket Bat,Sports,3,4202,12606,COD,SUCCESS,2026-08-22 01:40:30,Bangalore
T0025943,C00824,P004,Television,Electronics,5,32395,161975,WALLET,SUCCESS,2026-08-22 07:30:51,Pune
T0025944,C03069,P025,Running Shoes,Sports,1,3453,3453,WALLET,PENDING,2026-08-22 23:28:03,Chennai
T0025945,C03791,P022,Football,Sports,2,1293,2586,NETBANKING,SUCCESS,2026-08-22 14:53:17,Kolkata
T0025946,C02692,P020,Cookware,Home,2,2695,5390,COD,FAILED,2026-08-22 15:50:18,Jaipur
T0025947,C02152,P011,Rice Bag,Grocery,4,1032,4128,NETBANKING,SUCCESS,2026-08-22 23:18:01,Kolkata
T0025948,C03339,P018,Lamp,Home,1,1378,1378,COD,SUCCESS,2026-08-22 03:04:16,Hyderabad
T0025949,C00793,P001,Laptop,Electronics,3,45430,136290,CARD,FAILED,2026-08-22 00:05:31,Bangalore
T0025950,C00038,P020,Cookware,Home,3,3338,10014,CARD,SUCCESS,2026-08-22 05:16:46,Delhi
T0025951,C03834,P023,Yoga Mat,Sports,3,979,2937,CARD,SUCCESS,2026-08-22 22:52:39,Pune
T0025952,C00654,P008,Jacket,Fashion,5,3203,16015,WALLET,SUCCESS,2026-08-22 07:44:37,Hyderabad
T0025953,C02460,P014,Flour,Grocery,3,709,2127,CARD,SUCCESS,2026-08-22 20:53:47,Pune
T0025954,C04140,P002,Mobile,Electronics,2,23926,47852,NETBANKING,SUCCESS,2026-08-22 03:21:35,Mumbai
T0025955,C00277,P002,Mobile,Electronics,5,25211,126055,WALLET,SUCCESS,2026-08-22 07:25:14,Jaipur
T0025956,C04868,P009,T-Shirt,Fashion,1,1019,1019,UPI,SUCCESS,2026-08-22 03:27:30,Delhi
T0025957,C02980,P002,Mobile,Electronics,1,22023,22023,UPI,FAILED,2026-08-22 20:59:27,Bangalore
T0025958,C04851,P015,Tea,Grocery,2,440,880,NETBANKING,SUCCESS,2026-08-22 14:25:37,Pune
T0025959,C00780,P021,Cricket Bat,Sports,4,4637,18548,WALLET,SUCCESS,2026-08-22 11:55:13,Kolkata
T0025960,C00023,P022,Football,Sports,3,1289,3867,COD,SUCCESS,2026-08-22 06:55:51,Mumbai
T0025961,C02940,P023,Yoga Mat,Sports,5,934,4670,COD,SUCCESS,2026-08-22 03:34:20,Mumbai
T0025962,C02954,P005,Smartwatch,Electronics,5,5828,29140,CARD,SUCCESS,2026-08-22 19:54:28,Delhi
T0025963,C03886,P019,Bedsheet,Home,1,1641,1641,WALLET,FAILED,2026-08-22 05:57:21,Noida
T0025964,C04303,P024,Dumbbells,Sports,5,4521,22605,CARD,SUCCESS,2026-08-22 13:14:49,Mumbai
T0025965,C04779,P010,Backpack,Fashion,2,1589,3178,COD,SUCCESS,2026-08-22 13:27:31,Hyderabad
T0025966,C02614,P013,Dry Fruits,Grocery,1,1317,1317,CARD,PENDING,2026-08-22 07:25:04,Noida
T0025967,C03454,P021,Cricket Bat,Sports,2,4773,9546,UPI,SUCCESS,2026-08-22 06:18:17,Kolkata
T0025968,C04689,P020,Cookware,Home,3,2800,8400,WALLET,SUCCESS,2026-08-22 03:27:33,Kolkata
T0025969,C01995,P003,Headphones,Electronics,1,2810,2810,NETBANKING,SUCCESS,2026-08-22 07:51:23,Chennai
T0025970,C00198,P021,Cricket Bat,Sports,4,4323,17292,COD,PENDING,2026-08-22 08:29:46,Jaipur
T0025971,C00737,P022,Football,Sports,1,1571,1571,WALLET,SUCCESS,2026-08-22 09:20:51,Noida
T0025972,C03946,P011,Rice Bag,Grocery,5,1304,6520,CARD,PENDING,2026-08-22 12:04:07,Bangalore
T0025973,C00195,P011,Rice Bag,Grocery,4,1171,4684,WALLET,SUCCESS,2026-08-22 05:21:22,Mumbai
T0025974,C01722,P015,Tea,Grocery,1,406,406,UPI,SUCCESS,2026-08-22 11:47:59,Kolkata
T0025975,C03398,P009,T-Shirt,Fashion,5,834,4170,UPI,SUCCESS,2026-08-22 01:13:55,Bangalore
T0025976,C01490,P002,Mobile,Electronics,1,19189,19189,NETBANKING,PENDING,2026-08-22 16:43:17,Kolkata
T0025977,C01008,P004,Television,Electronics,2,30068,60136,WALLET,PENDING,2026-08-22 01:04:04,Mumbai
T0025978,C03347,P004,Television,Electronics,2,29746,59492,WALLET,SUCCESS,2026-08-22 04:09:04,Ahmedabad
T0025979,C02733,P013,Dry Fruits,Grocery,2,1245,2490,WALLET,SUCCESS,2026-08-22 18:59:01,Mumbai
T0025980,C04567,P022,Football,Sports,2,1538,3076,UPI,SUCCESS,2026-08-22 16:51:27,Jaipur
T0025981,C02539,P010,Backpack,Fashion,1,1462,1462,CARD,SUCCESS,2026-08-22 10:35:07,Chennai
T0025982,C02606,P013,Dry Fruits,Grocery,2,1431,2862,WALLET,FAILED,2026-08-22 12:55:24,Ahmedabad
T0025983,C00203,P001,Laptop,Electronics,1,45212,45212,NETBANKING,SUCCESS,2026-08-22 17:25:12,Bangalore
T0025984,C01836,P018,Lamp,Home,2,1223,2446,UPI,SUCCESS,2026-08-22 18:10:08,Pune
T0025985,C04852,P003,Headphones,Electronics,5,2876,14380,NETBANKING,SUCCESS,2026-08-22 04:03:15,Noida
T0025986,C02468,P022,Football,Sports,2,1425,2850,UPI,SUCCESS,2026-08-22 16:15:46,Noida
T0025987,C01118,P015,Tea,Grocery,2,502,1004,WALLET,PENDING,2026-08-22 20:31:13,Jaipur
T0025988,C00536,P001,Laptop,Electronics,2,53793,107586,WALLET,PENDING,2026-08-22 23:51:16,Hyderabad
T0025989,C01457,P002,Mobile,Electronics,2,23426,46852,COD,SUCCESS,2026-08-22 07:31:30,Mumbai
T0025990,C04685,P022,Football,Sports,2,1751,3502,UPI,SUCCESS,2026-08-22 03:49:41,Kolkata
T0025991,C04728,P019,Bedsheet,Home,5,1882,9410,WALLET,SUCCESS,2026-08-22 20:55:22,Delhi
T0025992,C03213,P009,T-Shirt,Fashion,4,990,3960,NETBANKING,SUCCESS,2026-08-22 18:25:38,Kolkata
T0025993,C01446,P012,Cooking Oil,Grocery,3,844,2532,NETBANKING,SUCCESS,2026-08-22 08:34:34,Mumbai
T0025994,C04025,P012,Cooking Oil,Grocery,1,840,840,NETBANKING,SUCCESS,2026-08-22 20:54:09,Jaipur
T0025995,C03780,P001,Laptop,Electronics,1,53109,53109,WALLET,SUCCESS,2026-08-22 10:08:59,Pune
T0025996,C01357,P017,Table,Home,4,6529,26116,UPI,SUCCESS,2026-08-22 04:38:14,Mumbai
T0025997,C01206,P018,Lamp,Home,5,1136,5680,WALLET,SUCCESS,2026-08-22 05:23:48,
T0025998,C04020,P014,Flour,Grocery,3,650,1950,COD,SUCCESS,2026-08-22 01:30:17,Delhi
T0025999,C00755,P007,Jeans,Fashion,1,1772,1772,WALLET,SUCCESS,2026-08-22 21:07:17,Bangalore
T0026000,C03028,P021,Cricket Bat,Sports,2,4107,8214,WALLET,SUCCESS,2026-08-22 03:07:14,Bangalore
T0026001,C02426,P007,Jeans,Fashion,4,2082,8328,UPI,SUCCESS,2026-08-22 23:51:34,Noida
T0026002,C00776,P008,Jacket,Fashion,2,3768,7536,WALLET,SUCCESS,2026-08-22 08:19:21,Ahmedabad
T0026003,C03294,P001,Laptop,Electronics,3,46800,140400,CARD,SUCCESS,2026-08-22 00:21:29,Pune
T0026004,C00806,P016,Chair,Home,1,4031,4031,WALLET,SUCCESS,2026-08-22 05:29:19,Mumbai
T0026005,C03605,P006,Shoes,Fashion,3,2378,7134,CARD,SUCCESS,2026-08-22 03:57:35,Hyderabad
T0026006,C01659,P004,Television,Electronics,5,31597,157985,NETBANKING,FAILED,2026-08-22 06:45:11,Hyderabad
T0026007,C02034,P018,Lamp,Home,3,1345,4035,CARD,SUCCESS,2026-08-22 06:01:02,Jaipur
T0026008,C03301,P006,Shoes,Fashion,3,2317,6951,UPI,SUCCESS,2026-08-22 14:38:30,Mumbai
T0026009,C02908,P004,Television,Electronics,3,31304,93912,COD,SUCCESS,2026-08-22 09:15:51,Mumbai
T0026010,C01705,P021,Cricket Bat,Sports,5,4510,22550,COD,SUCCESS,2026-08-22 18:03:35,Jaipur
T0026011,C03117,P022,Football,Sports,4,1645,6580,CARD,FAILED,2026-08-22 23:07:24,Delhi
T0026012,C00667,P009,T-Shirt,Fashion,5,1001,5005,COD,SUCCESS,2026-08-22 23:31:09,Delhi
T0026013,C03680,P014,Flour,Grocery,3,610,1830,WALLET,SUCCESS,2026-08-22 15:08:29,Mumbai
T0026014,C01287,P017,Table,Home,1,8143,8143,WALLET,SUCCESS,2026-08-22 02:47:40,Hyderabad
T0026015,C04903,P007,Jeans,Fashion,1,2054,2054,WALLET,FAILED,2026-08-22 01:50:26,Mumbai
T0026016,C03194,P008,Jacket,Fashion,4,2878,11512,COD,SUCCESS,2026-08-22 04:01:17,Ahmedabad
T0026017,C01969,P025,Running Shoes,Sports,4,3146,12584,WALLET,SUCCESS,2026-08-22 05:48:18,Noida
T0026018,C01832,P014,Flour,Grocery,3,597,1791,WALLET,FAILED,2026-08-22 09:27:44,Mumbai
T0026019,C01839,P021,Cricket Bat,Sports,3,3661,10983,NETBANKING,SUCCESS,2026-08-22 12:19:34,Mumbai
T0026020,C01304,P001,Laptop,Electronics,2,38535,77070,NETBANKING,SUCCESS,2026-08-22 19:33:47,Delhi
T0026021,C01572,P025,Running Shoes,Sports,5,3542,17710,WALLET,PENDING,2026-08-22 05:34:58,Bangalore
T0026022,C00880,P021,Cricket Bat,Sports,1,3483,3483,NETBANKING,SUCCESS,2026-08-22 23:59:07,Kolkata
T0026023,C02209,P003,Headphones,Electronics,5,2309,11545,WALLET,SUCCESS,2026-08-22 12:40:25,Chennai
T0026024,C04833,P017,Table,Home,4,6846,27384,CARD,SUCCESS,2026-08-22 05:20:54,Bangalore
T0026025,C03573,P022,Football,Sports,2,1493,2986,UPI,FAILED,2026-08-22 01:00:23,Chennai
T0026026,C03950,P021,Cricket Bat,Sports,5,4616,23080,NETBANKING,SUCCESS,2026-08-22 13:15:48,Noida
T0026027,C02572,P023,Yoga Mat,Sports,3,831,2493,CARD,SUCCESS,2026-08-22 20:32:34,Jaipur
T0026028,C00577,P008,Jacket,Fashion,1,2758,2758,NETBANKING,SUCCESS,2026-08-22 18:54:20,Pune
T0026029,C04200,P012,Cooking Oil,Grocery,2,984,1968,WALLET,SUCCESS,2026-08-22 07:05:35,Jaipur
T0026030,C04164,P011,Rice Bag,Grocery,2,1146,2292,UPI,SUCCESS,2026-08-22 14:37:26,Noida
T0026031,C01740,P020,Cookware,Home,1,2471,2471,WALLET,SUCCESS,2026-08-22 13:34:22,Noida
T0026032,C01920,P013,Dry Fruits,Grocery,5,1303,6515,CARD,SUCCESS,2026-08-22 06:42:08,Bangalore
T0026033,C00967,P018,Lamp,Home,1,1361,1361,NETBANKING,SUCCESS,2026-08-22 03:29:19,Bangalore
T0026034,C03938,P003,Headphones,Electronics,5,2755,13775,WALLET,PENDING,2026-08-22 18:47:15,Kolkata
T0026035,C04149,P021,Cricket Bat,Sports,5,4697,23485,WALLET,SUCCESS,2026-08-22 15:50:58,Bangalore
T0026036,C04181,P014,Flour,Grocery,1,654,654,NETBANKING,SUCCESS,2026-08-22 22:40:00,Kolkata
T0026037,C02381,P023,Yoga Mat,Sports,2,835,1670,COD,PENDING,2026-08-22 11:46:47,Delhi
T0026038,C04102,P019,Bedsheet,Home,3,1829,5487,COD,SUCCESS,2026-08-22 09:57:10,Bangalore
T0026039,C00076,P020,Cookware,Home,2,2717,5434,CARD,PENDING,2026-08-22 01:54:28,Jaipur
T0026040,C03903,P015,Tea,Grocery,5,473,2365,COD,SUCCESS,2026-08-22 09:04:34,Hyderabad
T0026041,C00795,P010,Backpack,Fashion,4,1325,5300,COD,FAILED,2026-08-22 23:38:40,Kolkata
T0026042,C01920,P004,Television,Electronics,2,31620,63240,UPI,SUCCESS,2026-08-22 21:16:00,Noida
T0026043,C01024,P002,Mobile,Electronics,4,22926,91704,CARD,SUCCESS,2026-08-22 10:44:44,Jaipur
T0026044,C03403,P015,Tea,Grocery,4,467,1868,NETBANKING,SUCCESS,2026-08-22 01:55:55,Noida
T0026045,C02107,P011,Rice Bag,Grocery,3,1109,3327,COD,FAILED,2026-08-22 04:05:27,Noida
T0026046,C01628,P006,Shoes,Fashion,2,2999,5998,UPI,PENDING,2026-08-22 17:27:05,Jaipur
T0026047,C01082,P004,Television,Electronics,1,34390,34390,WALLET,SUCCESS,2026-08-22 20:37:45,Chennai
T0026048,C04679,P019,Bedsheet,Home,5,1878,9390,UPI,SUCCESS,2026-08-22 11:57:04,Jaipur
T0026049,C01302,P006,Shoes,Fashion,4,2923,11692,WALLET,SUCCESS,2026-08-22 14:21:40,Kolkata
T0026050,C00707,P012,Cooking Oil,Grocery,1,948,948,UPI,SUCCESS,2026-08-22 23:03:19,Mumbai
T0026051,C04767,P025,Running Shoes,Sports,5,3309,16545,CARD,SUCCESS,2026-08-22 09:02:44,Mumbai
T0026052,C03334,P006,Shoes,Fashion,4,2963,11852,WALLET,SUCCESS,2026-08-22 09:02:27,Chennai
T0026053,C00076,P014,Flour,Grocery,5,634,3170,NETBANKING,SUCCESS,2026-08-22 11:52:28,Mumbai
T0026054,C00452,P020,Cookware,Home,2,2465,4930,UPI,PENDING,2026-08-22 03:47:16,Hyderabad
T0026055,C04527,P018,Lamp,Home,1,1131,1131,NETBANKING,SUCCESS,2026-08-22 22:09:38,Hyderabad
T0026056,C00893,P004,Television,Electronics,3,28871,86613,UPI,SUCCESS,2026-08-22 02:21:31,Noida
T0026057,C04588,P011,Rice Bag,Grocery,5,1093,5465,COD,SUCCESS,2026-08-22 07:29:29,Noida
T0026058,C02375,P016,Chair,Home,4,4078,16312,UPI,FAILED,2026-08-22 12:06:51,Delhi
T0026059,C00754,P013,Dry Fruits,Grocery,3,1255,3765,CARD,SUCCESS,2026-08-22 18:33:03,Pune
T0026060,C04667,P003,Headphones,Electronics,5,2959,14795,WALLET,SUCCESS,2026-08-22 05:26:16,Delhi
T0026061,C00972,P024,Dumbbells,Sports,4,4929,19716,WALLET,PENDING,2026-08-22 03:43:44,Bangalore
T0026062,C01880,P005,Smartwatch,Electronics,5,7480,37400,CARD,SUCCESS,2026-08-22 04:31:06,Noida
T0026063,C02252,P019,Bedsheet,Home,1,1467,1467,UPI,SUCCESS,2026-08-22 18:15:13,Kolkata
T0026064,C02871,P001,Laptop,Electronics,1,50588,50588,WALLET,SUCCESS,2026-08-22 09:22:35,Mumbai
T0026065,C00407,P003,Headphones,Electronics,4,2699,10796,UPI,SUCCESS,2026-08-22 02:19:21,Kolkata
T0026066,C00582,P006,Shoes,Fashion,2,2152,4304,UPI,SUCCESS,2026-08-22 14:25:13,Jaipur
T0026067,C04561,P001,Laptop,Electronics,4,52458,209832,COD,SUCCESS,2026-08-22 18:13:11,Pune
T0026068,C02158,P014,Flour,Grocery,2,650,1300,WALLET,SUCCESS,2026-08-22 06:15:09,Ahmedabad
T0026069,C00769,P014,Flour,Grocery,2,594,1188,UPI,SUCCESS,2026-08-22 22:39:12,Kolkata
T0026070,C02268,P021,Cricket Bat,Sports,3,3534,10602,WALLET,SUCCESS,2026-08-22 22:30:44,Noida
T0026071,C03508,P013,Dry Fruits,Grocery,2,1449,2898,NETBANKING,SUCCESS,2026-08-22 11:35:12,Delhi
T0026072,C03113,P016,Chair,Home,3,3300,9900,COD,PENDING,2026-08-22 01:51:44,Bangalore
T0026073,C01117,P004,Television,Electronics,3,33283,99849,CARD,FAILED,2026-08-22 20:16:46,Noida
T0026074,C03803,P018,Lamp,Home,1,1149,1149,UPI,SUCCESS,2026-08-22 15:57:57,Delhi
T0026075,C04853,P011,Rice Bag,Grocery,5,1021,5105,COD,SUCCESS,2026-08-22 04:42:10,Delhi
T0026076,C01621,P021,Cricket Bat,Sports,1,3682,3682,NETBANKING,SUCCESS,2026-08-22 02:34:17,Kolkata
T0026077,C02578,P003,Headphones,Electronics,4,2513,10052,UPI,FAILED,2026-08-22 14:11:03,Jaipur
T0026078,C00125,P010,Backpack,Fashion,5,1492,7460,CARD,SUCCESS,2026-08-22 20:17:08,Pune
T0026079,C00191,P016,Chair,Home,1,4182,4182,COD,SUCCESS,2026-08-22 22:49:10,Pune
T0026080,C02477,P020,Cookware,Home,1,2902,2902,NETBANKING,SUCCESS,2026-08-22 11:18:13,Delhi
T0026081,C02398,P007,Jeans,Fashion,5,2129,10645,COD,SUCCESS,2026-08-22 01:03:39,Mumbai
T0026082,C01100,P024,Dumbbells,Sports,2,4294,8588,CARD,FAILED,2026-08-22 01:36:10,Bangalore
T0026083,C04821,P016,Chair,Home,2,3006,6012,CARD,SUCCESS,2026-08-22 11:06:17,Kolkata
T0026084,C03490,P012,Cooking Oil,Grocery,4,817,3268,COD,SUCCESS,2026-08-22 05:29:43,Delhi
T0026085,C00595,P025,Running Shoes,Sports,5,3187,15935,NETBANKING,SUCCESS,2026-08-22 16:42:38,Chennai
T0026086,C04671,P006,Shoes,Fashion,1,2970,2970,CARD,SUCCESS,2026-08-22 00:36:10,Pune
T0026087,C03751,P010,Backpack,Fashion,4,1399,5596,CARD,FAILED,2026-08-22 14:17:55,Bangalore
T0026088,C02234,P025,Running Shoes,Sports,3,3974,11922,COD,FAILED,2026-08-22 12:49:24,Ahmedabad
T0026089,C01214,P016,Chair,Home,3,3684,11052,CARD,SUCCESS,2026-08-22 12:30:21,Kolkata
T0026090,C04103,P003,Headphones,Electronics,3,2520,7560,WALLET,SUCCESS,2026-08-22 16:38:13,Noida
T0026091,C01310,P002,Mobile,Electronics,2,21600,43200,UPI,FAILED,2026-08-22 13:17:50,Jaipur
T0026092,C04467,P022,Football,Sports,1,1320,1320,COD,SUCCESS,2026-08-22 07:25:16,Pune
T0026093,C02638,P004,Television,Electronics,2,30584,61168,WALLET,SUCCESS,2026-08-22 05:18:29,Ahmedabad
T0026094,C00539,P024,Dumbbells,Sports,2,3994,7988,NETBANKING,SUCCESS,2026-08-22 16:16:53,Jaipur
T0026095,C03326,P002,Mobile,Electronics,5,21282,106410,CARD,SUCCESS,2026-08-22 10:47:39,Chennai
T0026096,C04966,P007,Jeans,Fashion,3,1834,5502,CARD,FAILED,2026-08-22 14:31:21,Hyderabad
T0026097,C03230,P016,Chair,Home,4,3572,14288,CARD,SUCCESS,2026-08-22 13:36:42,Bangalore
T0026098,C02719,P013,Dry Fruits,Grocery,3,1562,4686,COD,SUCCESS,2026-08-22 19:51:47,Jaipur
T0026099,C04759,P018,Lamp,Home,4,1394,5576,UPI,SUCCESS,2026-08-22 18:19:50,Bangalore
T0026100,C02736,P012,Cooking Oil,Grocery,4,738,2952,NETBANKING,SUCCESS,2026-08-22 10:33:22,Hyderabad
T0026101,C02488,P005,Smartwatch,Electronics,2,5626,11252,UPI,SUCCESS,2026-08-22 02:11:22,Pune
T0026102,C00558,P015,Tea,Grocery,5,538,2690,WALLET,SUCCESS,2026-08-22 23:25:04,Mumbai
T0026103,C00725,P018,Lamp,Home,4,1248,4992,NETBANKING,SUCCESS,2026-08-22 22:33:57,Noida
T0026104,C02080,P013,Dry Fruits,Grocery,1,1496,1496,COD,SUCCESS,2026-08-22 19:28:11,Bangalore
T0026105,C04383,P002,Mobile,Electronics,2,26147,52294,UPI,SUCCESS,2026-08-22 09:22:00,Pune
T0026106,C04794,P005,Smartwatch,Electronics,3,5617,16851,CARD,SUCCESS,2026-08-22 20:55:49,Noida
T0026107,C04841,P018,Lamp,Home,4,1257,5028,COD,SUCCESS,2026-08-22 11:13:59,Delhi
T0026108,C04213,P011,Rice Bag,Grocery,3,1434,4302,COD,SUCCESS,2026-08-22 06:06:37,Jaipur
T0026109,C02704,P009,T-Shirt,Fashion,2,813,1626,COD,PENDING,2026-08-22 22:17:47,Chennai
T0026110,C00524,P023,Yoga Mat,Sports,4,908,3632,WALLET,PENDING,2026-08-22 17:34:16,Jaipur
T0026111,C01212,P005,Smartwatch,Electronics,1,6492,6492,CARD,SUCCESS,2026-08-22 16:35:50,Chennai
T0026112,C03478,P007,Jeans,Fashion,5,1595,7975,COD,SUCCESS,2026-08-22 14:51:42,Bangalore
T0026113,C04951,P024,Dumbbells,Sports,4,4620,18480,CARD,SUCCESS,2026-08-22 05:40:11,Kolkata
